id,DaysTillDue,TimeToComplete,Difficulty,Priority
Math,4,90,8,2
Math,4,50,5,1
Math,1,65,6,4
Math,2,75,7,3
Math,4,110,9,2
Math,3,40,4,2
Math,2,40,4,2
Math,1,90,8,4
Math,1,50,5,3
Math,2,80,7,3
Math,2,80,7,3
Math,1,110,9,5
Math,4,105,9,2
Math,2,85,7,3
Math,4,70,6,2
Math,2,55,5,2
Math,2,60,6,3
Math,4,60,6,2
Math,2,65,6,3
Math,2,55,5,2
Math,1,55,5,4
Math,2,60,6,3
Math,2,65,6,3
Math,1,65,6,4
Math,4,30,4,1
Math,2,55,5,2
Math,2,35,4,2
Math,1,85,7,4
Math,1,90,8,4
Math,4,90,8,2
Math,2,65,6,3
Math,1,55,5,4
Math,4,60,6,2
Math,2,50,5,2
Math,1,45,5,3
Math,2,85,7,3
Math,2,65,6,3
Math,2,50,5,2
Math,1,65,6,4
Math,2,60,6,3
Math,2,40,4,2
Math,1,45,5,3
Math,4,55,5,1
Math,6,55,5,1
Math,2,55,5,2
Math,2,35,4,2
Math,2,55,5,2
Math,2,55,5,2
Math,2,55,5,2
Math,2,50,5,2
Math,2,40,4,2
Math,2,65,6,3
Math,2,35,4,2
Math,2,25,4,2
Math,2,35,4,2
Math,1,40,4,3
Math,1,55,5,4
Math,3,55,5,2
Math,3,55,5,2
Math,6,55,5,1
Math,4,80,7,2
Math,1,100,8,4
Math,3,45,5,2
Math,1,65,6,4
Math,2,40,4,2
Math,2,60,6,3
Math,5,70,6,1
Math,2,50,5,2
Math,2,55,5,2
Math,4,60,6,2
Math,2,55,5,2
Math,2,55,5,2
Math,3,65,6,2
Math,2,50,5,2
Math,2,60,6,3
Math,1,70,6,4
Math,2,60,6,3
Math,5,55,5,1
Math,2,45,5,2
Math,1,40,4,3
Math,3,90,8,3
Math,6,50,5,1
Math,1,65,6,4
Math,1,90,8,4
Math,6,35,4,1
Math,1,45,5,3
Math,1,40,4,3
Math,2,45,5,2
Math,1,75,7,4
Math,4,55,5,1
Math,1,55,5,4
Math,5,45,5,1
Math,3,55,5,2
Math,2,55,5,2
Math,1,65,6,4
Math,2,55,5,2
Math,6,75,7,2
Math,3,50,5,2
Math,1,90,8,4
Math,2,80,7,3
Math,5,35,4,1
Math,2,35,4,2
Math,2,55,5,2
Math,2,50,5,2
Math,1,50,5,3
Math,1,50,5,3
Math,3,35,4,1
Math,3,80,7,2
Math,4,60,6,2
Math,2,80,7,3
Math,5,55,5,1
Math,1,125,10,5
Math,2,75,7,3
Math,2,55,5,2
Math,4,50,5,1
Math,1,45,5,3
Math,2,55,5,3
Math,2,80,7,3
Math,2,45,5,2
Math,1,60,6,4
Math,3,70,6,2
Math,2,105,9,4
Math,2,55,5,3
Math,1,55,5,4
Math,1,50,5,3
Math,2,40,4,2
Math,1,30,4,3
Math,2,30,4,2
Math,2,40,4,2
Math,6,95,8,2
Math,1,60,6,4
Math,2,85,7,3
Math,1,55,5,4
Math,2,65,6,3
Math,4,40,4,1
Math,3,40,4,2
Math,3,40,4,2
Math,1,40,4,3
Math,6,60,6,1
Math,3,50,5,2
Math,2,125,10,4
Math,4,65,6,2
Math,3,50,5,2
Math,1,65,6,4
Math,5,65,6,1
Math,2,30,4,2
Math,6,80,7,2
Math,1,60,6,4
Math,5,40,4,1
Math,4,65,6,2
Math,2,65,6,3
Math,1,125,10,5
Math,1,65,6,4
Math,2,60,6,3
Math,2,75,7,3
Math,2,50,5,2
Math,2,60,6,3
Math,5,35,4,1
Math,4,55,5,1
Math,2,50,5,2
Math,3,55,5,2
Math,2,60,6,3
Math,2,50,5,2
Math,2,55,5,2
Math,2,55,5,2
Math,2,55,5,2
Math,4,35,4,1
Math,2,35,4,2
Math,2,55,5,2
Math,2,50,5,2
Math,1,50,5,3
Math,6,55,5,1
Math,5,30,4,1
Math,2,50,5,2
Math,1,55,5,4
Math,1,55,5,4
Math,1,60,6,4
Math,1,80,7,4
Math,1,55,5,4
Math,1,55,5,3
Math,2,50,5,2
Math,1,70,6,4
Math,2,65,6,3
Math,2,70,6,3
Math,3,85,7,2
Math,3,60,6,2
Math,1,20,3,3
Math,2,65,6,3
Math,1,75,7,4
Math,1,55,5,3
Math,4,65,6,2
Math,2,100,8,3
Math,2,50,5,2
Math,3,60,6,2
Math,1,70,6,4
Math,2,45,5,2
Math,2,30,4,2
Math,2,35,4,2
Math,4,75,7,2
Math,2,95,8,3
Math,6,55,5,1
Math,1,45,5,3
Math,3,55,5,2
Math,2,50,5,2
Math,4,70,6,2
Math,2,85,7,3
Math,2,55,5,2
Math,2,60,6,3
Math,1,35,4,3
Math,1,60,6,4
Math,2,80,7,3
Math,4,45,5,1
Math,2,65,6,3
Math,4,55,5,1
Math,2,30,4,2
Math,2,60,6,3
Math,6,60,6,1
Math,1,105,9,5
Math,1,50,5,3
Math,3,55,5,2
Math,1,70,6,4
Math,2,60,6,3
Math,1,70,6,4
Math,2,100,8,3
Math,3,70,6,2
Math,3,75,7,2
Math,1,110,9,5
Math,3,45,5,2
Math,5,70,6,1
Math,4,65,6,2
Math,4,55,5,1
Math,6,75,7,2
Math,2,40,4,2
Math,1,85,7,4
Math,2,60,6,3
Math,1,35,4,3
Math,1,95,8,4
Math,1,85,7,4
Math,1,80,7,4
Math,2,50,5,2
Math,3,75,7,2
Math,3,50,5,2
Math,3,60,6,2
Math,4,80,7,2
Math,5,55,5,1
Math,6,45,5,1
Math,1,55,5,4
Math,2,60,6,3
Math,1,65,6,4
Math,1,45,5,3
Math,4,45,5,1
Math,2,50,5,2
Math,2,55,5,2
Math,1,50,5,3
Math,1,40,4,3
Math,1,50,5,3
Math,2,60,6,3
Math,2,35,4,2
Math,2,45,5,2
Math,2,40,4,2
Math,2,60,6,3
Math,3,45,5,2
Math,2,60,6,3
Math,1,55,5,4
Math,1,75,7,4
Math,1,90,8,4
Math,2,65,6,3
Math,6,55,5,1
Math,2,45,5,2
Math,1,70,6,4
Math,2,65,6,3
Math,4,90,8,2
Math,2,30,4,2
Math,2,50,5,2
Math,2,55,5,2
Math,2,35,4,2
Math,1,50,5,3
Math,2,55,5,2
Math,6,60,6,1
Math,1,75,7,4
Math,2,35,4,2
Math,2,90,8,3
Math,6,55,5,1
Math,2,40,4,2
Math,4,90,8,2
Math,2,90,8,3
Math,1,70,6,4
Math,5,50,5,1
Math,3,50,5,2
Math,2,50,5,2
Math,1,55,5,4
Math,1,75,7,4
Math,3,35,4,1
Math,1,30,4,3
Math,3,75,7,2
Math,2,35,4,2
Math,2,55,5,2
Math,2,90,8,3
Math,2,75,7,3
Math,4,75,7,2
Math,3,75,7,2
Math,2,60,6,3
Math,1,65,6,4
Math,1,105,9,5
Math,2,60,6,3
Math,2,35,4,2
Math,3,40,4,2
Math,1,35,4,3
Math,5,45,5,1
Math,2,25,4,2
Math,4,55,5,1
Math,3,40,4,1
Math,3,45,5,2
Math,2,85,7,3
Math,2,45,5,2
Math,5,65,6,1
Math,2,55,5,2
Math,1,100,8,4
Math,3,65,6,2
Math,2,40,4,2
Math,2,45,5,2
Math,2,65,6,3
Math,2,65,6,3
Math,1,65,6,4
Math,1,35,4,3
Math,4,45,5,1
Math,1,70,6,4
Math,6,45,5,1
Math,4,50,5,1
Math,2,70,6,3
Math,2,80,7,3
Math,1,60,6,4
Math,1,45,5,3
Math,1,45,5,3
Math,2,75,7,3
Math,2,110,9,4
Math,2,85,7,3
Math,1,75,7,4
Math,2,65,6,3
Math,1,60,6,4
Math,2,115,9,4
Math,4,45,5,1
Math,2,50,5,2
Math,2,65,6,3
Math,2,50,5,2
Math,2,70,6,3
Math,2,25,4,2
Math,1,35,4,3
Math,1,80,7,4
Math,2,80,7,3
Math,4,45,5,1
Math,2,100,8,3
Math,2,45,5,2
Math,1,85,7,4
Math,4,75,7,2
Math,1,25,4,3
Math,1,105,9,5
Math,4,35,4,1
Math,2,35,4,2
Math,2,65,6,3
Math,1,85,7,4
Math,6,60,6,1
Math,2,60,6,3
Math,2,55,5,2
Math,1,70,6,4
Math,2,75,7,3
Math,1,50,5,3
Math,2,60,6,3
Math,1,55,5,4
Math,1,55,5,4
Math,1,60,6,4
Math,2,60,6,3
Math,3,50,5,2
Math,1,75,7,4
Math,2,105,9,3
Math,4,65,6,2
Math,1,45,5,3
Math,1,75,7,4
Math,1,75,7,4
Math,1,45,5,3
Math,2,40,4,2
Math,1,100,8,4
Math,3,55,5,2
Math,2,55,5,2
Math,2,45,5,2
Math,1,35,4,3
Math,6,55,5,1
Math,3,45,5,2
Math,3,55,5,2
Math,3,35,4,1
Math,3,75,7,2
Math,2,60,6,3
Math,3,40,4,2
Math,4,70,6,2
Math,1,65,6,4
Math,1,45,5,3
Math,2,70,6,3
Math,2,70,6,3
Math,3,85,7,2
Math,2,40,4,2
Math,2,50,5,2
Math,2,55,5,2
Math,2,65,6,3
Math,2,65,6,3
Math,2,80,7,3
Math,4,65,6,2
Math,4,90,8,2
Math,3,70,6,2
Math,4,35,4,1
Math,1,50,5,3
Math,2,65,6,3
Math,1,75,7,4
Math,3,50,5,2
Math,2,40,4,2
Math,6,30,4,1
Math,1,80,7,4
Math,4,55,5,1
Math,1,95,8,4
Math,1,65,6,4
Math,1,55,5,4
Math,2,55,5,2
Math,1,35,4,3
Math,1,40,4,3
Math,1,55,5,4
Math,4,80,7,2
Math,6,60,6,1
Math,2,50,5,2
Math,2,50,5,2
Math,1,70,6,4
Math,1,70,6,4
Math,2,55,5,2
Math,1,70,6,4
Math,4,65,6,2
Math,1,85,7,4
Math,2,60,6,3
Math,1,60,6,4
Math,1,75,7,4
Math,1,75,7,4
Math,6,105,9,2
Math,2,40,4,2
Math,2,55,5,2
Math,2,45,5,2
Math,2,50,5,2
Math,1,65,6,4
Math,2,40,4,2
Math,2,55,5,2
Math,3,85,7,2
Math,4,35,4,1
Math,4,45,5,1
Math,6,30,4,1
Math,4,70,6,2
Math,2,45,5,2
Math,6,40,4,1
Math,2,35,4,2
Math,1,80,7,4
Math,2,75,7,3
Math,2,75,7,3
Math,1,75,7,4
Math,1,45,5,3
Math,5,45,5,1
Math,5,55,5,1
Math,1,55,5,4
Math,2,40,4,2
Math,3,85,7,2
Math,4,40,4,1
Math,1,100,8,4
Math,4,55,5,1
Math,1,65,6,4
Math,1,70,6,4
Math,1,45,5,3
Math,2,70,6,3
Math,4,35,4,1
Math,1,60,6,4
Math,3,70,6,2
Math,1,45,5,3
Math,2,55,5,2
Math,6,80,7,2
Math,2,50,5,2
Math,5,25,4,1
Math,1,75,7,4
Math,2,45,5,2
Math,3,35,4,1
Math,4,75,7,2
Math,1,50,5,3
Math,1,30,4,3
Math,3,65,6,2
Math,2,75,7,3
Math,2,45,5,2
Math,4,80,7,2
Math,3,65,6,2
Math,6,75,7,2
Math,4,70,6,2
Math,2,65,6,3
Math,4,75,7,2
Math,1,60,6,4
Math,2,85,7,3
Math,4,35,4,1
Math,2,65,6,3
Math,3,45,5,2
Math,3,55,5,2
Math,1,40,4,3
Math,2,40,4,2
Math,2,50,5,2
Math,4,55,5,1
Math,1,75,7,4
Math,5,80,7,2
Math,1,75,7,4
Math,6,35,4,1
Math,6,55,5,1
Math,6,40,4,1
Math,4,105,9,2
Math,1,95,8,4
Math,4,65,6,2
Math,1,65,6,4
Math,2,70,6,3
Math,4,55,5,1
Math,1,40,4,3
Math,1,60,6,4
Math,2,30,4,2
Math,4,60,6,2
Math,6,45,5,1
Math,2,60,6,3
Math,2,45,5,2
Math,2,80,7,3
Math,2,40,4,2
Math,1,40,4,3
Math,2,55,5,3
Math,4,50,5,1
Math,5,20,3,1
Math,2,60,6,3
Math,5,75,7,2
Math,2,45,5,2
Math,1,75,7,4
Math,1,60,6,4
Math,1,90,8,4
Math,1,90,8,4
Math,1,80,7,4
Math,1,35,4,3
Math,2,50,5,2
Math,6,60,6,1
Math,1,100,8,4
Math,2,40,4,2
Math,2,55,5,2
Math,4,65,6,2
Math,6,55,5,1
Math,1,70,6,4
Math,2,55,5,2
Math,3,40,4,1
Math,1,45,5,3
Math,1,55,5,4
Math,5,90,8,2
Math,2,55,5,3
Math,2,80,7,3
Math,5,55,5,1
Math,1,55,5,4
Math,2,80,7,3
Math,2,70,6,3
Math,1,85,7,4
Math,2,55,5,2
Math,1,35,4,3
Math,2,35,4,2
Math,1,65,6,4
Math,1,45,5,3
Math,2,85,7,3
Math,2,70,6,3
Math,1,55,5,4
Math,6,65,6,1
Math,2,55,5,2
Math,2,70,6,3
Math,2,35,4,2
Math,2,65,6,3
Math,1,80,7,4
Math,2,60,6,3
Math,2,80,7,3
Math,4,55,5,1
Math,3,65,6,2
Math,6,70,6,1
Math,1,80,7,4
Math,1,50,5,3
Math,5,75,7,2
Math,2,65,6,3
Math,3,50,5,2
Math,2,55,5,2
Math,1,145,1,4
Math,1,55,5,4
Math,1,50,5,3
Math,1,60,6,4
Math,1,35,4,3
Math,2,60,6,3
Math,4,75,7,2
Math,2,50,5,2
Math,2,85,7,3
Math,1,40,4,3
Math,3,70,6,2
Math,2,40,4,2
Math,2,55,5,3
Math,2,50,5,2
Math,2,80,7,3
Math,4,95,8,2
Math,4,70,6,2
Math,2,55,5,2
Math,1,65,6,4
Math,2,45,5,2
Math,3,70,6,2
Math,1,85,7,4
Math,1,50,5,3
Math,2,50,5,2
Math,2,45,5,2
Math,6,40,4,1
Math,2,45,5,2
Math,1,50,5,3
Math,3,40,4,2
Math,2,40,4,2
Math,5,90,8,2
Math,2,55,5,2
Math,4,65,6,2
Math,2,30,4,2
Math,2,40,4,2
Math,4,40,4,1
Math,2,65,6,3
Math,2,50,5,2
Math,2,30,4,2
Math,2,85,7,3
Math,4,60,6,2
Math,5,65,6,1
Math,1,45,5,3
Math,2,60,6,3
Math,1,55,5,4
Math,1,55,5,4
Math,2,50,5,2
Math,1,70,6,4
Math,6,90,8,2
Math,2,60,6,3
Math,2,100,8,3
Math,2,80,7,3
Math,2,65,6,3
Math,3,85,7,2
Math,4,45,5,1
Math,1,75,7,4
Math,6,110,9,2
Math,2,45,5,2
Math,2,50,5,2
Math,4,80,7,2
Math,5,70,6,1
Math,2,70,6,3
Math,1,55,5,4
Math,2,45,5,2
Math,1,65,6,4
Math,5,75,7,2
Math,3,25,4,1
Math,2,80,7,3
Math,3,75,7,2
Math,1,60,6,4
Math,2,65,6,3
Math,1,55,5,4
Math,3,40,4,2
Math,1,95,8,4
Math,2,80,7,3
Math,1,65,6,4
Math,3,50,5,2
Math,5,35,4,1
Math,1,55,5,4
Math,3,35,4,1
Math,2,60,6,3
Math,1,40,4,3
Math,2,80,7,3
Math,1,45,5,3
Math,3,55,5,2
Math,2,60,6,3
Math,6,50,5,1
Math,2,45,5,2
Math,2,45,5,2
Math,5,40,4,1
Math,2,95,8,3
Math,4,40,4,1
Math,3,75,7,2
Math,1,80,7,4
Math,4,70,6,2
Math,1,75,7,4
Math,4,90,8,2
Math,1,65,6,4
Math,2,75,7,3
Math,5,25,4,1
Math,2,65,6,3
Math,2,70,6,3
Math,3,50,5,2
Math,2,45,5,2
Math,2,45,5,2
Math,4,40,4,1
Math,2,55,5,3
Math,1,55,5,4
Math,1,40,4,3
Math,1,85,7,4
Math,1,55,5,3
Math,2,45,5,2
Math,5,60,6,1
Math,2,35,4,2
Math,2,50,5,2
Math,3,40,4,2
Math,2,80,7,3
Math,4,60,6,2
Math,2,45,5,2
Math,5,75,7,2
Math,6,70,6,1
Math,2,75,7,3
Math,2,55,5,3
Math,1,85,7,4
Math,2,75,7,3
Math,3,35,4,1
Math,1,55,5,4
Math,4,50,5,1
Math,2,70,6,3
Math,2,45,5,2
Math,5,65,6,1
Math,1,75,7,4
Math,5,65,6,1
Math,6,45,5,1
Math,3,40,4,1
Math,2,40,4,2
Math,1,45,5,3
Math,2,50,5,2
Math,2,80,7,3
Math,2,45,5,2
Math,2,50,5,2
Math,4,60,6,2
Math,6,65,6,1
Math,1,80,7,4
Math,2,35,4,2
Math,2,70,6,3
Math,1,35,4,3
Math,2,45,5,2
Math,1,50,5,3
Math,3,80,7,2
Math,2,75,7,3
Math,2,55,5,3
Math,4,75,7,2
Math,1,70,6,4
Math,3,70,6,2
Math,2,50,5,2
Math,5,80,7,2
Math,4,45,5,1
Math,5,65,6,1
Math,2,70,6,3
Math,2,50,5,2
Math,3,50,5,2
Math,1,70,6,4
Math,5,75,7,2
Math,2,35,4,2
Math,2,45,5,2
Math,2,50,5,2
Math,2,50,5,2
Math,1,45,5,3
Math,1,40,4,3
Math,1,70,6,4
Math,1,90,8,4
Math,3,55,5,2
Math,1,95,8,4
Math,3,50,5,2
Math,4,90,8,2
Math,3,70,6,2
Math,1,60,6,4
Math,1,45,5,3
Math,2,85,7,3
Math,2,55,5,2
Math,1,75,7,4
Math,1,70,6,4
Math,4,75,7,2
Math,1,75,7,4
Math,1,55,5,4
Math,4,55,5,1
Math,2,40,4,2
Math,1,90,8,4
Math,1,65,6,4
Math,2,30,4,2
Math,2,65,6,3
Math,4,50,5,1
Math,6,55,5,1
Math,3,25,4,1
Math,2,35,4,2
Math,1,115,9,5
Math,4,85,7,2
Math,2,70,6,3
Math,1,30,4,3
Math,6,70,6,1
Math,2,60,6,3
Math,1,55,5,4
Math,4,50,5,1
Math,4,40,4,1
Math,2,55,5,2
Math,1,60,6,4
Math,1,45,5,3
Math,1,75,7,4
Math,2,50,5,2
Math,2,50,5,2
Math,5,45,5,1
Math,2,70,6,3
Math,2,40,4,2
Math,1,75,7,4
Math,2,80,7,3
Math,6,65,6,1
Math,4,65,6,2
Math,2,75,7,3
Math,1,100,8,4
Math,1,45,5,3
Math,1,70,6,4
Math,6,40,4,1
Math,2,90,8,3
Math,1,45,5,3
Math,1,80,7,4
Math,4,45,5,1
Math,2,40,4,2
Math,3,105,9,3
Math,1,40,4,3
Math,1,35,4,3
Math,1,40,4,3
Math,6,60,6,1
Math,2,60,6,3
Math,2,80,7,3
Math,1,60,6,4
Math,4,80,7,2
Math,1,85,7,4
Math,2,50,5,2
Math,1,50,5,3
Math,1,60,6,4
Math,2,50,5,2
Math,2,20,3,2
Math,1,80,7,4
Math,2,65,6,3
Math,1,90,8,4
Math,2,45,5,2
Math,4,50,5,1
Math,1,50,5,3
Math,5,45,5,1
Math,1,40,4,3
Math,2,45,5,2
Math,3,60,6,2
Math,2,60,6,3
Math,1,95,8,4
Math,2,45,5,2
Math,1,45,5,3
Math,4,55,5,1
Math,1,45,5,3
Math,3,70,6,2
Math,1,45,5,3
Math,2,60,6,3
Math,3,35,4,1
Math,2,45,5,2
Math,4,85,7,2
Math,1,60,6,4
Math,1,35,4,3
Math,3,70,6,2
Math,1,55,5,4
Math,2,60,6,3
Math,1,80,7,4
Math,4,80,7,2
Math,2,55,5,2
Math,2,75,7,3
Math,1,70,6,4
Math,4,65,6,2
Math,3,35,4,1
Math,2,60,6,3
Math,2,55,5,2
Math,1,40,4,3
Math,2,55,5,2
Math,1,65,6,4
Math,1,70,6,4
Math,2,55,5,3
Math,2,40,4,2
Math,1,40,4,3
Math,1,45,5,3
Math,5,65,6,1
Math,1,50,5,3
Math,5,40,4,1
Math,2,55,5,2
Math,2,50,5,2
Math,2,55,5,2
Math,1,50,5,3
Math,4,50,5,1
Math,2,40,4,2
Math,2,45,5,2
Math,1,100,8,4
Math,2,50,5,2
Math,2,85,7,3
Math,6,30,4,1
Math,2,55,5,2
Math,1,60,6,4
Math,4,55,5,1
Math,1,75,7,4
Math,1,55,5,4
Math,3,40,4,2
Math,1,45,5,3
Math,4,50,5,1
Math,2,60,6,3
Math,2,65,6,3
Math,4,75,7,2
Math,1,80,7,4
Math,2,35,4,2
Math,1,65,6,4
Math,1,65,6,4
Math,1,65,6,4
Math,2,65,6,3
Math,1,35,4,3
Math,4,75,7,2
Math,1,60,6,4
Math,2,65,6,3
Math,1,70,6,4
Math,4,75,7,2
Math,1,75,7,4
Math,3,55,5,2
Math,4,70,6,2
Math,4,95,8,2
Math,2,40,4,2
Math,1,55,5,4
Math,1,30,4,3
Math,3,70,6,2
Math,1,65,6,4
Math,2,45,5,2
Math,1,50,5,3
Math,5,35,4,1
Math,2,50,5,2
Math,2,35,4,2
Math,2,30,4,2
Math,1,50,5,3
Math,1,50,5,3
Math,1,80,7,4
Math,1,60,6,4
Math,1,85,7,4
Math,2,45,5,2
Math,4,75,7,2
Math,2,60,6,3
Math,2,75,7,3
Math,2,60,6,3
Math,2,50,5,2
Math,3,55,5,2
Math,5,55,5,1
Math,4,35,4,1
Math,2,55,5,2
Math,1,75,7,4
Math,1,35,4,3
Math,2,65,6,3
Math,2,35,4,2
Math,2,90,8,3
Math,3,40,4,2
Math,2,45,5,2
Math,1,65,6,4
Math,6,40,4,1
Math,2,65,6,3
Math,3,35,4,1
Math,6,70,6,1
Math,3,60,6,2
Math,1,50,5,3
Math,2,60,6,3
Math,2,55,5,2
Math,1,40,4,3
Math,4,40,4,1
Math,4,35,4,1
Math,4,45,5,1
Math,2,70,6,3
Math,1,45,5,3
Math,3,75,7,2
Math,2,50,5,2
Math,4,70,6,2
Math,2,40,4,2
Math,1,70,6,4
Math,1,60,6,4
Math,1,60,6,4
Math,3,80,7,2
Math,1,85,7,4
Math,1,80,7,4
Math,6,55,5,1
Math,4,45,5,1
Math,1,80,7,4
Math,1,50,5,3
Math,4,65,6,2
Math,1,50,5,3
Math,1,75,7,4
Math,1,60,6,4
Math,3,50,5,2
Math,1,40,4,3
Math,1,60,6,4
Math,1,60,6,4
Math,2,60,6,3
Math,1,65,6,4
Math,2,60,6,3
Math,5,80,7,2
Math,2,60,6,3
Math,2,50,5,2
Math,2,60,6,3
Math,4,30,4,1
Math,1,90,8,4
Math,5,75,7,2
Math,2,55,5,3
Math,3,30,4,1
Math,3,70,6,2
Math,2,75,7,3
Math,4,45,5,1
Math,2,35,4,2
Math,1,90,8,4
Math,1,95,8,4
Math,1,70,6,4
Math,1,45,5,3
Math,2,40,4,2
Math,2,55,5,2
Math,1,60,6,4
Math,1,30,4,3
Math,3,55,5,2
Math,2,60,6,3
Math,2,60,6,3
Math,2,75,7,3
Math,2,50,5,2
Math,2,50,5,2
Math,1,50,5,3
Math,2,60,6,3
Math,1,45,5,3
Math,5,45,5,1
Math,1,60,6,4
Math,2,75,7,3
Math,4,50,5,1
Math,2,65,6,3
Math,2,45,5,2
Math,3,65,6,2
Math,1,60,6,4
Math,2,80,7,3
Math,2,95,8,3
Math,5,50,5,1
Math,6,75,7,2
Math,2,55,5,2
Math,6,35,4,1
Math,1,50,5,3
Math,4,45,5,1
Math,6,75,7,2
Math,2,35,4,2
Math,1,45,5,3
Math,3,55,5,2
Math,1,55,5,4
Math,2,55,5,2
Math,4,40,4,1
Math,2,60,6,3
Math,4,50,5,1
Math,6,65,6,1
Math,6,45,5,1
Math,2,60,6,3
Math,2,50,5,2
Math,1,55,5,4
Math,1,75,7,4
Math,4,55,5,1
Math,3,25,4,1
Math,6,55,5,1
Math,2,65,6,3
Math,3,95,8,3
Math,2,50,5,2
Math,5,70,6,1
Math,2,75,7,3
Math,3,55,5,2
Math,6,50,5,1
Math,2,70,6,3
Math,2,60,6,3
Math,2,65,6,3
Math,2,65,6,3
Math,1,55,5,4
Math,5,90,8,2
Math,2,55,5,2
Math,1,65,6,4
Math,2,65,6,3
Math,5,45,5,1
Math,6,55,5,1
Math,2,30,4,2
Math,1,45,5,3
Math,1,85,7,4
Math,1,65,6,4
Math,1,55,5,4
Math,5,40,4,1
Math,2,60,6,3
Math,1,60,6,4
Math,2,70,6,3
Math,2,80,7,3
Math,6,60,6,1
Math,5,25,4,1
Math,1,65,6,4
Math,1,35,4,3
Math,4,120,10,3
Math,2,75,7,3
Math,1,50,5,3
Math,1,95,8,4
Math,1,55,5,4
Math,2,45,5,2
Math,2,55,5,2
Math,2,50,5,2
Math,2,75,7,3
Math,6,35,4,1
Math,6,80,7,2
Math,2,40,4,2
Math,2,85,7,3
Math,2,75,7,3
Math,4,45,5,1
Math,2,40,4,2
Math,2,55,5,3
Math,1,50,5,3
Math,1,40,4,3
Math,2,50,5,2
Math,2,35,4,2
Math,6,70,6,1
Math,4,45,5,1
Math,4,75,7,2
Math,2,35,4,2
Math,2,80,7,3
Math,1,30,4,3
Math,2,40,4,2
Math,6,50,5,1
Math,2,50,5,2
Math,4,40,4,1
Math,2,75,7,3
Math,2,55,5,2
Math,2,55,5,2
Math,2,60,6,3
Math,1,65,6,4
Math,1,90,8,4
Math,1,30,4,3
Math,5,50,5,1
Math,5,75,7,2
Math,6,60,6,1
Math,5,60,6,1
Math,2,80,7,3
Math,2,55,5,2
Math,4,65,6,2
Math,2,70,6,3
Math,1,65,6,4
Math,2,50,5,2
Math,6,55,5,1
Math,1,60,6,4
Math,3,60,6,2
Math,3,55,5,2
Math,2,75,7,3
Math,2,40,4,2
Math,2,60,6,3
Math,6,50,5,1
Math,2,65,6,3
Math,2,50,5,2
Math,5,60,6,1
Math,2,45,5,2
Math,2,50,5,2
Math,1,75,7,4
Math,3,70,6,2
Math,4,75,7,2
Math,2,45,5,2
Math,6,50,5,1
Math,1,105,9,5
Math,3,70,6,2
Math,5,85,7,2
Math,1,75,7,4
Math,5,60,6,1
Math,4,65,6,2
Math,4,55,5,1
Math,5,45,5,1
Math,2,50,5,2
Math,1,55,5,4
Math,2,90,8,3
Math,1,45,5,3
Math,2,50,5,2
Math,1,65,6,4
Math,5,65,6,1
Math,5,35,4,1
Math,2,50,5,2
Math,2,50,5,2
Math,2,30,4,2
Math,2,40,4,2
Math,4,45,5,1
Math,2,60,6,3
Math,2,75,7,3
Math,2,50,5,2
Math,1,50,5,3
Math,1,55,5,4
Math,3,65,6,2
Math,2,95,8,3
Math,2,65,6,3
Math,1,35,4,3
Math,2,50,5,2
Math,2,40,4,2
Math,2,60,6,3
Math,2,75,7,3
Math,2,55,5,2
Math,1,95,8,4
Math,2,100,8,3
Math,2,45,5,2
Math,2,60,6,3
Math,1,65,6,4
Math,3,115,9,3
Math,1,35,4,3
Math,5,85,7,2
Math,2,55,5,2
Math,3,40,4,1
Math,2,40,4,2
Math,3,40,4,1
Math,2,45,5,2
Math,5,45,5,1
Math,1,65,6,4
Math,1,40,4,3
Math,5,50,5,1
Math,2,65,6,3
Math,2,65,6,3
Math,1,75,7,4
Math,4,55,5,1
Math,2,85,7,3
Math,6,40,4,1
Math,2,60,6,3
Math,2,90,8,3
Math,1,65,6,4
Math,1,55,5,4
Math,1,75,7,4
Math,2,45,5,2
Math,1,75,7,4
Math,1,50,5,3
Math,2,70,6,3
Math,1,65,6,4
Math,2,60,6,3
Math,2,55,5,2
Math,2,65,6,3
Math,4,65,6,2
Math,4,55,5,1
Math,2,80,7,3
Math,1,75,7,4
Math,1,70,6,4
Math,1,70,6,4
Math,1,70,6,4
Math,3,60,6,2
Math,1,60,6,4
Math,1,105,9,5
Math,2,65,6,3
Math,5,60,6,1
Math,4,55,5,1
Math,1,50,5,3
Math,3,50,5,2
Math,1,50,5,3
Math,4,55,5,1
Math,2,40,4,2
Math,1,50,5,3
Math,1,25,4,3
Math,2,95,8,3
Math,2,50,5,2
Math,1,65,6,4
Math,2,50,5,2
Math,2,65,6,3
Math,1,60,6,4
Math,1,120,10,5
Math,2,45,5,2
Math,1,45,5,3
Math,1,65,6,4
Math,2,40,4,2
Math,2,40,4,2
Math,2,75,7,3
Math,4,40,4,1
Math,1,85,7,4
Math,2,85,7,3
Math,5,60,6,1
Math,2,65,6,3
Math,2,55,5,2
Math,2,85,7,3
Math,2,60,6,3
Math,2,65,6,3
Math,1,50,5,3
Math,1,60,6,4
Math,1,35,4,3
Math,3,45,5,2
Math,5,30,4,1
Math,1,45,5,3
Math,1,65,6,4
Math,2,65,6,3
Math,5,85,7,2
Math,5,60,6,1
Math,2,60,6,3
